IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
420910;SC;JOINVILLE;7640412;SANTA CLARA CLINICA DE DIAGNOSTICOS POR IMAGEM;MACCAGNINI CLINICA DE DIAGNOSTICOS MEDICOS EIRELI;20822410000125;;M;TENENTE ANTONIO PAULO LOPES;421;IRIRIU;89227690;-26.304;-48.846
420910;SC;JOINVILLE;7683715;SANTOS DANTE PINAN ROQUE;SANTOS DANTE PINAN ROQUE;;;M;CASEMIRO DE ABREU;43;SAGUACU;89221356;-26.304;-48.846
420910;SC;JOINVILLE;9063455;SAUDE VISAO JOINVILLE;SAUDE VISAO LTDA ME;15321116000280;;M;PAULO SCHROEDER;1481;BOEHMERWALD;89235060;-26.304;-48.846
420910;SC;JOINVILLE;9257233;SAUDE REINHARDT;SAUDE REINHARDT EIRELI EPP;27788018000156;;M;BLUMENAU;314;AMERICA;89204250;-26.304;-48.846
420910;SC;JOINVILLE;9279563;SAUDE INTEGRAL;SAUDE INTEGRAL EIRELI ME;09660711000167;;M;MINISTRO CALOGERAS;708;CENTRO;89201485;-26.304;-48.846
420910;SC;JOINVILLE;9545689;CLINICA MEDICA AMOR SAUDE;CLINICA MEDICA AMOR SAUDE JOINVILLE LTDA;29104500000155;;M;DONA FRANCISCA;952;SAGUACU;89221006;-26.304;-48.846
420910;SC;JOINVILLE;9792716;CLINICA ODONTOLOGICA AMOR SAUDE;CLINICA ODONTOLOGICA AMOR SAUDE JOINVILLE LTDA;29104509000166;;M;DONA FRANCISCA;952;SAGUACU;89221006;-26.304;-48.846
420350;SC;CAMPO ERE;9588450;VITAL DENT;ELIZINEI CAZUNI VANZELLA;30553171000109;;M;RUA CAPITAO ROCHA LOURES;209;CENTRO;89980000;-26.38984;-53.08015
420350;SC;CAMPO ERE;9682244;FARMACIA;FARMACIA;;83026765000128;M;AVENIDA BANDEIRANTES;48;CENTRO;89980000;-26.39231;-53.07231
420350;SC;CAMPO ERE;9509690;CENTRAL DE REGULACAO;CENTRAL DE REGULACAO;;83026765000128;M;AVENIDA BANDEIRANTES;48;CENTRO;89980000;-26.39238;-53.07244
420350;SC;CAMPO ERE;7976496;FARMACIA FARMAVIP;FRANCIELI PALUDO ME;14239201000150;;M;MARANHAO;396;CENTRO;89980000;-26.39427;-53.07943
420350;SC;CAMPO ERE;9669183;LABORATORIO BIOCENTER CAMPO ERE;JUCIMARI CRODA SEGER EIRELI;29416895000121;;M;MARANHAO;186;CENTRO;89980000;-26.39427;-53.07943
420350;SC;CAMPO ERE;9188215;UNIDADE BASICA DE SAUDE HEITOR SILVEIRA BORGES;MUNICIPIO DE CAMPO ERE;;83026765000128;M;AVENIDA BANDEIRANTES;397;CENTRO;89980000;-26.39475;-53.07542
420350;SC;CAMPO ERE;9305521;CONSULTORIO DE PSICOLOGIA;PRISCILA ROSEGHINI;;;M;RUA VEREADOR DARCY JOSE ROMAN;933;CENTRO;89980000;-26.39536;-53.08246
420350;SC;CAMPO ERE;7424868;CAPS I MICRO REGIONAL DE CAMPO ERE;CAPS I MICRO REGIONAL DE CAMPO ERE;;83026765000128;M;AVENIDA BANDEIRANTES;1438;CENTRO;89980000;-26.39911;-53.08400
420350;SC;CAMPO ERE;7456417;CORPO DE BOMBEIROS MILITAR DE CAMPO ERE;CORPO DE BOMBEIROS MILITAR DE CAMPO ERE;;83026765000128;M;ULISSES VIGANO;1122;SAO FRANCISCO;89980000;-26.41505;-52.98753
420890;SC;JARAGUA DO SUL;9663185;ROSANGELA KANASHIRO GAVA CHAMYE;ROSANGELA KANASHIRO GAVA CHAMYE;;;M;RUA GUILHERME DANKER;34;CENTRO;89251460;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9432515;ADRIANA DA LUZ;ADRIANA DA LUZ;;;M;HENRIQUE PIAZERA;230;CENTRO;89252060;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9484116;ALANA VENUTINA PINTO CAVALHEIRO;ALANA VENUTINA PINTO CAVALHEIRO;;;M;AVENIDA PREFEITO WALDEMAR GRUBBA;1570;VILA LALU;89256500;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7531451;BRUNA LUIZA ZONTA XIMENES CANFIELD;BRUNA LUIZA ZONTA XIMENES CANFIELD;;;M;RUA LEOPOLDO MAHNKE;292;CENTRO;89251510;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7638566;ANTONIO LUIZ ECKERT;ANTONIO LUIZ ECKERT;;;M;RUA GUILHERME WEEGE;50;CENTRO;89251610;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7919778;BRUNA FIORINI FLUCK;BRUNA FIORINI FLUCK;;;M;AVENIDA MARECHAL DEODORO DA FONSECA;855;CENTRO;89251701;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7929773;BEATRIZ STEINBACH DA SILVA;BEATRIZ STEINBACH DA SILVA;;;M;RUA JOSE THEODORO RIBEIRO;108;ILHA DA FIGUEIRA;89259200;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9262555;BERTOLI CLINICA DE SERVICOS EM SAUDE;BERTOLI CLINICA DE SERVICOS EM SAUDE LTDA ME;24623069000130;;M;RUA ARTUR MULLER;105;CENTRO;89251030;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9368353;BIANCA WESTPHAL BARGEN;BIANCA WESTPHAL BARGEN;;;M;EXP ANTONIO CARLOS FERREIRA;782;NOVA BRASILIA;89252168;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9432523;CARLOS EDUARDO CARNIEL BELTRAMI;CARLOS EDUARDO CARNIEL BELTRAMI;;;M;BARAO DO RIO BRANCO;800;CENTRO;89251400;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9648216;BLANC ODONTOLOGIA;BG ODONTOLOGIA LTDA;31362508000163;;M;RUA ANGELO RUBINI;617;BARRA DO RIO CERRO;89260000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7521359;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL CAPSI;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;JOSE EMMENDOERFER;1837;NOVA BRASILIA;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9309799;CLINICA AME;MULTICLINICA LORENCETTI E TOMASI ME;27758126000186;;M;FREDERICO BARTEL;225;CENTRO;89251800;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9474757;CLAUDIA RAQUEL SEVEGNANI;CLAUDIA RAQUEL SEVEGNANI;;;M;RUA JOAO PICCOLLI;104;CENTRO;89251590;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9654828;CENTRO AUDITIVO JARAGUA;JARAGUA COMERCIO DE APARELHOS AUDITIVOS LTDA;07283126000160;;M;RUA MARECHAL DEODORO DA FONSECA;889;CENTRO;89251701;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9069844;CLINICA BENKENDORF;CLINICA BENKENDORF S S;25261431000132;;M;RUA JOAO MARCATTO;260;CENTRO;89251670;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9395806;CLINICA DA MAO VERA LEHM;CLINICA DE REABILITACAO DA MAO LTDA ME;21597310000296;;M;RUA WALTER BREITHAUPT;80;CENTRO;89251540;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9560149;CLINICA BENVENUTRI;CLINICA BENVENUTRI LTDA;30319887000146;;M;RUA JOAO PLANINCHECK;1990;JARAGUA ESQUERDO;89253105;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9609458;PLENITUDE CONSULTORIO DE PSIQUIATRIA E PSICOTERAPIA;GALASTRI E KROIN PSIQUIATRIA PSICOTERAPIA LTDA ME;11323083000176;;M;RUA AMAZONAS;227;CENTRO;89253030;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9535713;SALUTARE VACINAS;NUCLEO ESPECIALIZADO DE PEDIATRIA S S LTDA;01996242000301;;M;AVENIDA GETULIO VARGAS;268;CENTRO;89251000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7900589;CRISLAINY CAMILA DOS SANTOS;CRISLAINY CAMILA DOS SANTOS;;;M;RUA WALTER BREITHAUPT;112;CENTRO;89251540;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9144536;CRJ FISIOTERAPIA;CRJ CENTRO DE RECUPERACAO JARAGUA LTDA;01230710000251;;M;RUA JORGE LACERDA;374;CENTRO;89251390;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9432345;DANNA ODONTOLOGIA;DANNA ODONTOLOGIA LTDA EPP;21714695000143;;M;RUA JOSE TEODORO RIBEIRO;108;ILHA DA FIGUEIRA;89258000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9734910;NATURALY DESIGN DENTAL;NATURALY DESIGN DENTAL LTDA;28382483000155;;M;RUA DOMINGOS DEMARCHI;509;VILA NOVA;89259460;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9734546;BELDENTS ODONTOLOGIA;BELDENTS ODONTOLOGIA LTDA;30884130000103;;M;RUA GOVERNADOR JORGE LACERDA;360;CENTRO;89251390;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9754415;TAKATA E NAWAS;TAKATA E NAWAS CLINICA DE SAUDE LTDA;27778078000198;;M;RUA AMAZONAS;243;CENTRO;89253030;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7566735;UNIDADE BASICA DE SAUDE AMABILE PEDROTTI;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA ADOLFO ANTONIO EMMENDOERFER;2675;BARRA DO RIO MOLHA;89259695;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7640854;UNIAO BENEFICIOS;UNIAO BENEFICIOS LTDA;17287813000450;;M;AVENIDA MARECHAL DEDORO DA FONSECA;1589;CENTRO;89251702;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7553161;VIA VITAL;VIA VITAL SERVICOS MEDICOS S S LTDA;12270940000180;;M;RUA DR WALDEMIRO MAZURECHEM;67;CENTRO;89251830;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7656637;VASCLIN;VASCLIN CLINICA DA CIRCULACAO S S EPP;20957963000195;;M;RUA JOAO PICOLLI;348;CENTRO;89251590;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7685416;UNIDADE BASICA DE SAUDE ROSIVALDO INOJOSA DE FARIAS;MUNICIPIO DE JARAGUA DO SUL;;83102459000123;M;RUA FRANCISCO JACOMINI;211;BOA VISTA;89268015;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7833318;UNIDADE BASICA DE SAUDE GILSON ENGELMANN;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA JOSE MARTINS;100;TRES RIOS DO NORTE;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7977972;SEDE UNIMED JARAGUA DO SUL;COOPERATIVA DE TRABALHO MEDICO DE JARAGUA DO SUL;03855214000138;;M;AV MARECHAL DEODORO DA FONSECA;1412;CENTRO;89251700;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7998422;PRONTO ATENDIMENTO MEDICO AMBULATORIAL WOLFGANG WEEGE;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA FELICIANO BORTOLINI;1246;BARRA DO RIO CERRO;89260300;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9070648;PSICOLOGO MARCOS SILVA DA SILVEIRA;MARCOS SILVA DA SILVEIRA EIRELE ME;25010011000183;;M;RUA BARAO DO RIO BRANCO;207;CENTRO;89251400;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9087141;ODONTO SES SERVICO DE SAUDE ODONTOLOGICA S S LTDA;ODONTO SES SERVICO DE SAUDE ODONTOLOGICA S S LTDA;03800540000148;;M;RUA REINOLDO RAU;728;CENTRO;89251600;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9365168;LUCIA HELENA LOPES PSICOLOGIA;LUCIA HELENA LOPES PSICOLOGIA EIRELI ME;28436234000103;;M;JOAO PICOLLI;348;CENTRO;89251590;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9295143;LANA RUBIA BANDEIRA WOYTOWICZ;LANA RUBIA BANDEIRA WOYTOWICZ;;;M;RUA JORGE CZERNIEWICZ;480;CZERNIEWICZ;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9609776;UNIDADE BASICA DE SAUDE DR ERICO DE CASTRO ALVES JACOBSON;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA HERBERT BAUMANN;100;JARAGUA 84;89260810;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7685661;CENTRAL DE REGULACAO DE JARAGUA DO SUL;MUNICIPIO DE JARAGUA DO SUL;;83102459000123;M;RUA ISIDORO PEDRI;120;BARRA DO RIO MOLHA;89259565;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7471726;RAFAEL REIS E SILVA;RAFAEL REIS E SILVA;;;M;RUA GUILHERME WEEGE;495;CENTRO;89251610;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7794193;ACADEMIA DA SAUDE DR JORGE LUIS CAMARGO INCHAUSTE;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA 456 ERICO NEGHERBON;456;CHICO DE PAULO;89254790;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7794207;ACADEMIA DA SAUDE DR HERBERTO HENRIQUE ARGUELLO DE MELDAU;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA ADOLFO TRIBES;100;VIEIRA;89256690;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7826664;RAFAEL VALERIO;RAFAEL VALERIO;;;M;RUA JOSE EMENDOERFER;1449;NOVA BRASILIA;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7926898;RAPHAEL LAHR VASCONCELLOS SAMPAIO;RAPHAEL LAHR VASCONCELLOS SAMPAIO;;;M;RUA AMAZONAS;75;CENTRO;89252274;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7973179;SECURI GESTAO EM SEGURANCA E SAUDE OCUPACIONAL;J HAUSEN SEGURANCA E SAUDE EPP;10015400000124;;M;RUA ANGELO RUBINI;711;BARRA DO RIO CERRO;89260000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9235418;RADIOLOGISTA ONLINE;DEGERING MEDICINA DIAGNOSTICA LTDA ME;10615167000110;;M;RUA RINALDO BOGO;811;ILHA DA FIGUEIRA;89258070;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9261710;ROEDER CENTRO ONCOLOGICO;ROEDER CENTRO ONCOLOGICO LTDA;24829802000177;;M;RUA ELEONORA SATLER PRADI;261;JARAGUA ESQUERDO;89253080;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9418431;SUZANNE MALLMANN VARNIER GALDINO;SUZANNE MALLMANN VARNIER GALDINO;;;M;RUA AMAZONAS;75;CENTRO;89259340;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9443185;RICARDO CORREA MUNIZ;RICARDO CORREA MUNIZ;;;M;AVENIDA MARECHAL DEODORO DA FONSECA;405;CENTRO;89251700;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7466927;UNIDADE BASICA DE SAUDE REINHOLDO WUERGES;PREFEITURA MUNICIPAL DE JARAGUA DO SUL;;83102459000123;M;RUA ERICO NEGHERBON;456;CHICO DE PAULO;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7563116;AJAE;ASSOCIACAO JARAGUAENSE DE EQUOTERAPIA AJAE;13477010000164;;M;RUA EXPEDICIONARIO CABO HARRY HADLICH;435;CENTRO;89251380;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7766599;ANA PAULA SCHLICKMANN;ANA PAULA SCHLICKMANN;;;M;RUA ANGELO RUBINI;617;BARRA DO RIO CERRO;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7929765;ANA BEATRIZ VIANNA ALBUQUERQUE;ANA BEATRIZ VIANNA ALBUQUERQUE;;;M;RUA ANGELO TORINELLI;78;VILA NOVA;89259200;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7948913;AGACY E PASSINI CIRURGIA PLASTICA;AGACY E PASSINI CIRURGIA PLASTICA LTDA;15597469000127;;M;RUA GUILHERME WEEGE;495;CENTRO;89251610;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7976054;ANA CAROLINA DA ROSA;ANA CAROLINA DA ROSA ME;24105153000161;;M;RUA EXPEDICIONARIO CABO HARRY HADLICH;435;CENTRO;89255000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9040250;PLENOSER;PLENOSER EIRELI ME;24662995000114;;M;AV MARECHAL DEODORO DA FONSECA;1188;CENTRO;89251702;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9169857;ASSOCIACAO BENEFICENTE NOVO AMANHA;ASSOCIACAO BENEFICENTE NOVO AMANHA;02846626000149;;M;RUA JGS 493;3616;RIO CERRO II;89251970;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9263756;ANA FLAVIA STAHELIN JOESTING;ANA FLAVIA STAHELIN JOESTING;;;M;RUA JOAO FRANZNER;468;SAO LUIS;89253640;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9356924;ANGELICA GONCALVES;ANGELICA GONCALVES;;;M;RUA AMAZONAS;140;CENTRO;89253030;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9373586;PERFIL ODONTOLOGIA;PERFIL ONDONTOLOGIA LTDA ME;27887114000151;;M;RUA JOAO MARCATTO;265;CENTRO;89251670;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9437819;PROTESES SCHWEIG;EMERSON SCHWEIG ME;29123139000104;;M;ELA IDA TEREZA SIEWERT HANNEMANN;26;JARAGUA 99;89260662;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9484132;ALINE AUREA PINTO CAVALHEIRO;ALINE AUREA PINTO CAVALHEIRO;;;M;AVENIDA PREFEITO WALDEMAR GRUBBA;1570;VILA LALU;89256500;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9527206;ALVARO FERNANDO KUTZKE;ALVARO FERNANDO KUTZKE;;;M;RUA BERNARDO DORNBUSCH;1189;VILA BAEPENDI;89256101;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9629696;AMBULATORIO DUAS RODAS;DUAS RODAS INDUSTRIAL LTDA;84430149000109;;M;RUA ADOLFO HUFENUESSLER;755;CENTRO;89259000;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9764291;ANDREA AGUIAR DIAS;ANDREA AGUIAR DIAS;;;M;RUA JOAO PLANICHECK;1990;JARAGUA ESQUERDO;89253105;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9789022;TABITA TOMELIN SAUDE MENTAL;TOMELIN TOMITA PSIQUIATRIA LTDA;32278934000186;;M;RUA AMAZONAS;75;CENTRO;89253030;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7689063;CENTRO TERAPEUTICO CAMPOS DE LUZ;DEVANIR TELES DE CAMPOS;21881447000197;;M;RUA ALIDIO SBARDELATI;133;BARRA DO RIO MOLHA;89259642;-26.486;-49.067
420890;SC;JARAGUA DO SUL;7962487;CEPPSI CLINICA DE PSICOLOGIA;CEPPSI CENTRO DE ESTUDOS E PESQUISAS PSICOLOGICAS LTDA ME;73212920000147;;M;RUA WALTER BREITHAUPT;112;CENTRO;89251540;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9169776;CASA DE APOIO PE ALOISIO BOEING;CASA DE APOIO PE ALOISIO BOEING;08084690000116;;M;ESTRADA BOA VISTA;3950;NEREU RAMOS;89251970;-26.486;-49.067
421223;SC;PARAISO;9662596;LABORATORIO PREVENT;LABORATORIO PREVENT POSTO DE COLETA;07349215000676;;M;RUA JOAO QUIRINO DOS SANTOS;989;CENTRO;89906000;-26.62014;-53.67235
421223;SC;PARAISO;7994354;CENTRAL DE REGULACAO DE SERVICOS DE SAUDE DE PARAISO;CENTRAL DE REGULACAO DE ACESSO DE SAUDE;;80912009000108;M;DOS PINHEIROS;996;CENTRO;89906000;-26.62155;-53.67352
421320;SC;POMERODE;9789952;THAIONARA NIEHUES ODONTOLOGIA INTEGRADA;THAIONARA NIEHUES ODONTOLOGIA INTEGRADA;;;M;ARNO WEEGE;156;CENTRO;89107000;-26.74248;-49.17626
420765;SC;IPORA DO OESTE;9233288;LUIZ FERNANDO OLSZERSKI;FISIOHOPE;;;M;RUA SETE DE SETEMBRO;832;CENTRO;89899000;-26.988;-53.535
420420;SC;CHAPECO;7736851;FARMACIA MUNICIPAL DE CHAPECO;MUNICIPIO DE CHAPECO;;83021808000182;M;MARECHAL FLORIANO PEIXOTO;718;CENTRO;89801000;-27.09987;-52.62295
420420;SC;CHAPECO;9501398;PREVEN MED;PREVEN MED SAUDE OCUPACIONAL LTDA;14515302000107;;M;MINAS GERAIS;67;CENTRO;89801200;-27.10010;-52.61043
420420;SC;CHAPECO;7478259;CONSULTORIO DE CIRURGIA PLASTICA DR RENATO BACHER;RENATO BACHER;;;M;AV PORTO ALEGRE;427;CENTRO;89802130;-27.10178;-52.62113
420420;SC;CHAPECO;9412948;CLINICA KANNENBERG;CLINICA KANNENBERG SS LTDA;21211472000163;;M;RUA PORTO ALEGRE;427;CENTRO;89802130;-27.10183;-52.62121
420420;SC;CHAPECO;9739947;AUSTRALIA CLINICA ODONTOLOGICA LTDA;ODONTOCOMPANY;26366548000143;;M;PORTO ALEGRE;287;CENTRO;89802130;-27.10308;-52.62083
420420;SC;CHAPECO;9711023;MARIANA ROSA CHIODELI;MARIANA ROSA CHIODELI;;;M;BARAO DO RIO BRANCO;302;CENTRO;89802100;-27.10327;-52.61816
420420;SC;CHAPECO;9720685;CIRURGIA PLASTICA DR CRISTIANO SCARTAZZINI SS LTDA;CIRURGIA PLASTICA DR CRISTIANO SCARTAZZINI SS LTDA;30666906000100;;M;PORTO ALEGRE;427;CENTRO;89802130;-27.10359;-52.61946
420420;SC;CHAPECO;9570926;CLINICA DE FISIOTERAPIA FOGACA;CLINICA DE FISIOTERAPIA FOGACA EIRELI;23717923000164;;M;PORTO ALEGRE;79;CENTRO;89802131;-27.10489;-52.62061
420420;SC;CHAPECO;9662006;HIRSCH MACHADO CARDIOLOGIA;HM SAUDE SS;30720179000112;;M;AVENIDA PORTO ALEGRE;79;CENTRO;89802130;-27.10752;-52.61347
420420;SC;CHAPECO;9274146;PRONTO SAUDE;LAIRTON JOSE ANTONINI ME;01101428000193;;M;ASSIS BRASIL;713;SANTA MARIA;89812220;-27.10907;-52.60333
420420;SC;CHAPECO;9716637;LABORAL MEDICINA E SEGURANCA DO TRABALHO LTDA;LABORAL MEDICINA E SEGURANCA DO TRABALHO LTDA;31437290000169;;M;NEREU RAMOS;955;CENTRO;89801020;-27.11258;-52.61080
420420;SC;CHAPECO;9126112;FAZENDA DA ESPERANCA SANTA PAULINA;OBRA SOCIAL N S DA GLORIA FAZENDA DA ESPERANCA;48555775008568;;M;LINHA ALMEIDA;S/N;DISTRITO DE GOIO EN;89801970;-27.24244;-52.74936
421660;SC;SAO JOSE;2663813;CENTRO DE SAUDE FORQUILHINHAS;PREFEITURA MUNICIPAL DE SAO JOSE;;82892274000105;M;VEREADOR ARTHUR MANOEL MARIANO;S/N;FORQUILHINHA;88106500;-27.59815;-48.64278
420890;SC;JARAGUA DO SUL;9636862;MULTI CLINICA CATARINA;MULTI CLINICA CATARINA LTDA;30223022000181;;M;RUA HENRIQUE MARQUARDT;114;CZERNIEWICZ;89255070;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9144439;PADDI ESPACO INTEGRADO DE SAUDE;PADDI ESPACO INTEGRADO DE SAUDE LTDA ME;20986597000100;;M;RUA WALTER BREITHAUPT;80;CENTRO;89251540;-26.486;-49.067
420890;SC;JARAGUA DO SUL;9759735;MICHEL MENTGES;MICHEL MENTGES;;;M;RUA OLIVIO DOMINGUES BRUGNAGO;275;VILA NOVA;89259260;-26.486;-49.067
420930;SC;LAGES;9797645;IARA FIORENTIN COMUNELLO SUBTIL;IARA FIORENTIN COMUNELLO SUBTIL;;;M;AV JUCELINO KUBITSCKECK DE OLIVEIRA;2625;VILA MARIA;88519400;-27.816;-50.326
420930;SC;LAGES;9797874;DEMETRIO DA ROSA JUNIOR;DEMETRIO DA ROSA JUNIOR;;;M;RUA WALMOR RIBEIRO;177;CORAL;88523060;-27.816;-50.326
420470;SC;CUNHA PORA;9796355;COMPARIN ODONTOLOGIA ESPECIALIZADA;RODRIGO COMPARIN;;;M;RUA MOURA BRASIL;1628;CENTRO;89890000;-26.89216;-53.16975
420470;SC;CUNHA PORA;9796363;CLINICA DE CARDIOLOGIA SAO LUCAS LTDA EPP;CLINICA DE CARDIOLOGIA SAO LUCAS LTDA EPP;20167288000109;;M;RUA SETE DE SETEMBRO;1080;CENTRO;89890000;-26.89394;-53.16996
421660;SC;SAO JOSE;9552537;CONSULTORIO ODONTOLOGICO;FLAVIA MELISSA PELEGRINI;;;M;RUA JOSE JOAO DA CUNHA;1056;SERRARIAS;88115410;-27.54146;-48.63435
421660;SC;SAO JOSE;9077979;CENTRO DE SAUDE VISTA BELA;MUNICIPIO DE SAO JOSE;;82892274000105;M;RUA MARIA ELIZABETE MARQUES DE MATOS;S/N;AREIAS;88113885;-27.55102;-48.63739
421660;SC;SAO JOSE;9493255;BIOMEDICO;LABORATORIO DE PESQUISAS CLINICAS E BROMATOLOGICAS LTDA;82952854000728;;M;ALVARO MEDEIROS SANTIAGO;301;AREIAS;88113600;-27.55329;-48.62234
421660;SC;SAO JOSE;9600442;GDS PILATES;GDS PILATES LTDA;29571330000119;;M;SAO PEDRO;736;AREIAS;88113250;-27.55539;-48.62288
421660;SC;SAO JOSE;9552502;CONSULTORIO ODONTOLOGICO DRA CAMILA BECKER;CAMILA BECKER;;;M;RUA SAO PEDRO;782;AREIAS;88113250;-27.55554;-48.62305
421660;SC;SAO JOSE;9328998;SARAH ANDRADE ALVES;SARAH ANDRADE ALVES 06515970994;28462615000159;;M;ZIONI BERKBROC;447;REAL PARQUE;88113500;-27.56383;-48.64211
421660;SC;SAO JOSE;9307931;FLOR E SER SAUDE E DESENVOLVIMENTO;ESPACO INTEGRADO DE PSICOLOGIA E DESENVOLVIMENTO LTDA;28304519000182;;M;LEOBERTO LEAL;1235;BARREIROS;88110001;-27.56745;-48.61164
421660;SC;SAO JOSE;9256067;RESIDENCIA GERIATRICO FLOR DE LIZ;ADRIAN NICANOR CANDIDO;28415864000193;;M;JOAO AMBROSIO DA SILVA;746;IPIRANGA;88111550;-27.56794;-48.63325
421660;SC;SAO JOSE;9580131;IMPLANTESORRISO CENTRO DE ODONTOLOGIA INTEGRADA;BARREIROS CLINICA ODONTOLOGICA LTDA;09203511000185;;M;LEOBERTO LEAL;1006;BARREIROS;88117001;-27.56912;-48.60822
421660;SC;SAO JOSE;9487115;LABORATORIO MEDICO SANTA LUZIA NTO;LABORATORIO MEDICO SANTA LUZIA S A;83933275002310;;M;LEOBERTO LEAL;689;BARREIROS;88110001;-27.57053;-48.60660
421660;SC;SAO JOSE;9607005;CLINICA SANTA PAULINA;CLINICA MEDICA E DE IMAGEM SANTA PAULINA LTDA;30777937000139;;M;LEOBERTO LEAL;389;BARREIROS;88110001;-27.57369;-48.60046
421660;SC;SAO JOSE;9080449;CENTRO DE SAUDE CENIRO MARTINS;MUNICIPIO DE SAO JOSE;;82892274000105;M;AVENIDA CENIRO LUIZ RIBEIRO MARTINS;S/N;FORQUILHAS;88107479;-27.57609;-48.65741
